OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount,StandardCost,LineRevenue,LineCost,LineMargin
388,10149,26,2,1059.12,0.0,581.9,2118.24,1163.8,954.4399999999998
389,10150,11,2,484.04,0.0,369.05,968.08,738.1,229.98
390,10151,64,2,928.65,0.0,491.72,1857.3,983.44,873.8599999999999
391,10151,86,2,495.2,0.0,408.15,990.4,816.3,174.1
392,10151,29,4,82.13,0.0,57.65,328.52,230.6,97.91999999999999
393,10151,3,1,136.08,0.0,97.83,136.08,97.83,38.25000000000001
394,10152,53,1,762.69,0.0,545.0,762.69,545.0,217.6900000000001
395,10152,5,2,640.62,0.15,362.66,1089.054,725.32,363.734
396,10153,85,1,46.49,0.0,29.26,46.49,29.26,17.23
397,10153,116,1,727.38,0.0,477.91,727.38,477.91,249.47
398,10154,61,3,930.51,0.0,485.43,2791.53,1456.29,1335.24
399,10154,87,1,427.76,0.0,309.7,427.76,309.7,118.06
400,10154,6,6,34.08,0.0,17.25,204.48,103.5,100.98
401,10154,9,1,301.32,0.0,186.02,301.32,186.02,115.3
402,10155,54,3,449.63,0.0,249.18,1348.89,747.54,601.3499999999999
403,10155,55,2,178.05,0.0,141.13,356.1,282.26,73.84000000000003
404,10156,104,3,113.16,0.0,65.38,339.48,196.14,143.34
405,10156,7,2,685.35,0.0,500.3,1370.7,1000.6,370.1
406,10157,81,5,362.73,0.0,223.83,1813.65,1119.15,694.5
407,10157,21,3,"117,69",0.0,77.61,353.07,232.83,120.24
408,10158,108,5,595.88,0.0,428.75,2979.4,2143.75,835.6500000000001
409,10158,33,6,267.27,0.0,172.16,1603.62,1032.96,570.6599999999999
410,10159,64,1,928.65,0.0,491.72,928.65,491.72,436.9299999999999
411,10159,67,2,112.2,0.0,76.32,224.4,152.64,71.76000000000002
412,10159,58,6,724.49,0.2,381.88,3477.552000000001,2291.28,1186.272000000001
413,10160,41,3,880.83,0.0,518.55,2642.49,1555.65,1086.84
414,10160,42,1,252.52,0.0,201.88,252.52,201.88,50.64000000000001
415,10161,92,2,1003.11,0.1,555.19,1805.598,1110.38,695.2179999999998
416,10161,23,1,275.02,0.0,158.97,275.02,158.97,116.05
417,10161,106,6,581.29,0.0,331.5,3487.74,1989.0,1498.74
418,10162,94,2,767.31,0%,491.25,1534.62,982.5,552.1199999999999
419,10162,95,2,468.42,0.0,320.14,936.84,640.28,296.5600000000001
420,10162,61,2,883.98,0.0,485.43,1767.96,970.86,797.1
421,10162,37,2,15.36,0.0,8.29,30.72,16.58,14.14
422,10163,32,1,739.88,0.0,498.1,739.88,498.1,241.78
423,10163,48,3,739.67,0.0,463.73,2219.01,1391.19,827.8199999999997
424,10163,110,4,735.83,0.0,391.53,2943.32,1566.12,1377.2
425,10164,97,1,922.78,0.0,540.75,922.78,540.75,382.03
426,10165,52,1,324.01,0.0,192.04,324.01,192.04,131.97
427,10165,92,3,1055.9,0.0,555.19,3167.7,1665.57,1502.13
428,10166,16,3,489.78,0.0,366.49,1469.34,1099.47,369.8699999999999
429,10166,32,1,739.88,0.0,498.1,739.88,498.1,241.78
430,10166,77,3,145.17,0.0,91.21,435.51,273.63,161.88
431,10166,29,2,78.22,0.0,57.65,156.44,115.3,41.14
432,10167,90,1,699.86,0.0,562.35,699.86,562.35,137.51
433,10167,48,2,739.67,0.0,463.73,1479.34,927.46,551.8799999999999
434,10168,63,1,227.63,0.0,140.62,227.63,140.62,87.00999999999999
435,10169,77,2,145.17,0.0,91.21,290.34,182.42,107.92
436,10169,13,2,479.96,0.0,276.36,959.92,552.72,407.1999999999999
437,10169,92,4,1055.9,0.0,555.19,4223.6,2220.76,2002.84
438,10169,112,3,90.76,0.0,60.74,272.28,182.22,90.06000000000003
439,10170,21,1,123.88,0.05,77.61,117.686,77.61,40.07599999999999
440,10171,17,2,85.63,0.0,43.71,171.26,87.42,83.83999999999999
441,10172,6,1,34.08,0.0,17.25,34.08,17.25,16.83
442,10172,94,3,807.69,0.2,491.25,1938.456,1473.75,464.7060000000001
443,10172,28,1,698.95,0.0,360.75,698.95,360.75,338.2
444,10173,62,4,250.15,0.0,194.21,1000.6,776.84,223.76
445,10173,78,4,824.28,0.0,591.46,3297.12,2365.84,931.2799999999997
446,10173,45,4,840.78,0.15,532.89,2858.652,2131.56,727.0920000000001
447,10174,48,1,739.67,0.15,463.73,628.7194999999999,463.73,164.9894999999999
448,10175,61,1,930.51,0.0,485.43,930.51,485.43,445.08
449,10176,108,3,625.67,0.0,428.75,1877.01,1286.25,590.7599999999998
450,10176,7,4,685.35,0.0,500.3,2741.4,2001.2,740.2
451,10176,30,1,44.27,0.0,31.91,44.27,31.91,12.36
452,10177,45,3,840.78,0.0,532.89,2522.34,1598.67,923.6700000000001
453,10177,119,3,209.82,0.15,172.06,535.041,516.1800000000001,18.86099999999999
454,10178,60,2,874.58,0.0,536.07,1749.16,1072.14,677.02
455,10178,103,1,419.61,0.0,365.83,419.61,365.83,53.78000000000003
456,10179,94,2,"807,69",0.0,491.25,1615.38,982.5,632.8800000000001
457,10179,62,1,250.15,0.0,194.21,250.15,194.21,55.94
458,10180,8,5,152.44,0.05,113.19,724.09,565.95,158.14
459,10180,24,3,307.81,0.15,190.47,784.9155000000001,571.41,213.5055000000001
460,10180,30,4,48.93,0.0,31.91,195.72,127.64,68.08
461,10181,115,1,867.77,0.0,535.77,867.77,535.77,332.0
462,10182,94,2,767.31,0.0,491.25,1534.62,982.5,552.1199999999999
463,10182,33,1,281.34,0.0,172.16,281.34,172.16,109.18
464,10182,28,4,733.9,0.0,360.75,2935.6,1443.0,1492.6
465,10183,53,2,724.56,0.0,545.0,1449.12,1090.0,359.1199999999999
466,10183,15,4,442.27,0.0,357.49,1769.08,1429.96,339.1199999999999
467,10184,6,3,34.08,0.0,17.25,102.24,51.75,50.48999999999999
468,10185,106,2,552.23,0.2,331.5,883.5680000000001,663.0,220.5680000000001
469,10185,65,4,15.44,0.0,9.14,61.76,36.56,25.2
470,10185,18,5,1070.27,0.0,579.55,5351.35,2897.75,2453.6
471,10186,52,2,308.58,0.0,192.04,617.16,384.08,233.08
472,10187,110,1,735.83,0.0,391.53,735.83,391.53,344.3000000000001
473,10188,110,1,735.83,0.15,391.53,625.4555,391.53,233.9255000000001
474,10188,50,1,25.88,0.0,20.12,25.88,20.12,5.759999999999998
475,10189,20,6,607.68,0.0,412.12,3646.08,2472.72,1173.36
476,10189,1,3,446.72,0.05,227.85,1273.152,683.55,589.6020000000001
477,10190,31,4,334.8,0.0,236.26,1339.2,945.04,394.1600000000001
478,10190,62,6,250.15,0.05,194.21,1425.855,1165.26,260.595
479,10190,49,3,487.33,0.0,316.03,1461.99,948.0899999999999,513.9000000000001
480,10190,120,2,522.0,0.0,389.06,1044.0,778.12,265.88
481,10191,111,2,655.7,0.0,396.28,1311.4,792.56,518.8400000000001
482,10192,109,2,356.94,0.0,198.61,713.88,397.22,316.66
483,10193,116,2,765.66,0.0,477.91,1531.32,955.82,575.4999999999999
484,10193,55,3,178.05,0.1,141.13,480.7350000000001,423.39,57.34500000000008
485,10193,47,1,754.71,0.0,457.67,754.71,457.67,297.04
486,10194,69,4,552.83,0.0,313.68,2211.32,1254.72,956.6000000000001
487,10194,7,1,685.35,0.0,500.3,685.35,500.3,185.05
488,10194,104,1,113.16,0.0,65.38,113.16,65.38,47.78
489,10194,109,2,356.94,0.05,198.61,678.1859999999999,397.22,280.9659999999999
490,10195,71,1,809.55,0.0,577.66,809.55,577.66,231.89
491,10196,70,1,437.72,0.05,221.36,415.834,221.36,194.474
492,10197,16,3,514.27,0.0,366.49,1542.81,1099.47,443.3399999999999
493,10197,93,2,260.16,0.0,158.48,520.32,316.96,203.3600000000001
494,10197,36,2,631.23,0.0,464.49,1262.46,928.98,333.48
495,10198,63,2,227.63,0.05,140.62,432.497,281.24,151.2569999999999
496,10198,69,2,580.47,0.0,313.68,1160.94,627.36,533.58
497,10198,53,2,762.69,0.0,545.0,1525.38,1090.0,435.3800000000001
498,10198,26,3,1059.12,0.05,581.9,3018.492,1745.7,1272.792
499,10199,108,4,595.88,0.0,428.75,2383.52,1715.0,668.52
500,10199,20,1,639.66,0.0,412.12,639.66,412.12,227.54
501,10200,115,3,867.77,0.0,535.77,2603.31,1607.31,996.0
502,10201,2,2,702.65,0.0,440.54,1405.3,881.08,524.2199999999999
503,10202,114,1,884.36,0.0,583.94,884.36,583.94,300.42
504,10202,46,2,134.85,0.0,76.16,269.7,152.32,117.38
505,10202,22,3,49.07,0.0,25.46,147.21,76.38,70.83000000000001
506,10202,27,2,1080.55,0.0,564.0,2161.1,1128.0,1033.1
507,10203,73,1,214.52,0.0,174.48,214.52,174.48,40.04000000000002
508,10203,114,1,884.36,0.0,583.94,884.36,583.94,300.42
509,10203,27,1,1080.55,0.0,564.0,1080.55,564.0,516.55
510,10203,108,3,595.88,0.0,428.75,1787.64,1286.25,501.3899999999999
511,10204,67,6,106.59,0.0,76.32,639.54,457.92,181.62
512,10204,109,2,374.79,0.05,198.61,712.101,397.22,314.881
513,10204,98,1,305.81,0.0,206.72,305.81,206.72,99.09
514,10204,106,2,552.23,0.0,331.5,1104.46,663.0,441.46
515,10205,87,2,427.76,0.15,309.7,727.192,619.4,107.792
516,10205,111,6,622.91,0.0,396.28,3737.46,2377.68,1359.78
517,10206,36,5,599.67,0.0,464.49,2998.35,2322.45,675.9000000000001
518,10206,86,3,495.2,0.0,408.15,1485.6,1224.45,261.1500000000001
519,10206,76,2,759.03,0.0,545.42,1518.06,1090.84,427.22
520,10207,22,2,49.07,0.0,25.46,98.14,50.92,47.22
521,10207,102,1,194.13,0.0,101.17,194.13,101.17,92.96
522,10207,83,1,109.7,0.0,58.72,109.7,58.72,50.98
523,10207,54,3,449.63,0.0,249.18,1348.89,747.54,601.3499999999999
524,10208,33,1,267.27,0%,172.16,267.27,172.16,95.10999999999999
525,10209,108,4,595.88,0.0,428.75,2383.52,1715.0,668.52
526,10209,76,3,759.03,0.0,545.42,2277.09,1636.26,640.8300000000004
527,10209,18,5,1070.27,0.0,579.55,5351.35,2897.75,2453.6
528,10210,84,2,251.05,0.0,195.86,502.1,391.72,110.38
529,10210,15,3,442.27,0.05,357.49,1260.4695,1072.47,187.9994999999999
530,10210,108,2,566.09,0.0,428.75,1132.18,857.5,274.6800000000001
531,10211,112,5,90.76,0.0,60.74,453.8,303.7,150.1
532,10211,55,3,178.05,0.0,141.13,534.1500000000001,423.39,110.7600000000001
533,10212,117,3,555.13,0.0,348.26,1665.39,1044.78,620.6099999999999
534,10212,70,1,437.72,0.0,221.36,437.72,221.36,216.36
535,10213,85,1,48.94,0.0,29.26,48.94,29.26,19.68
536,10213,57,2,1030.66,0.0,558.17,2061.32,1116.34,944.9800000000002
537,10213,92,3,1055.9,0.0,555.19,3167.7,1665.57,1502.13
538,10213,51,3,42.54,0.0,23.7,127.62,71.1,56.52000000000001
539,10214,44,2,713.37,0.0,439.12,1426.74,878.24,548.5
540,10215,107,3,542.0,0.05,392.92,1544.7,1178.76,365.9399999999998
541,10216,46,1,134.85,0.0,76.16,134.85,76.16,58.69
542,10216,44,3,713.37,0.0,439.12,2140.11,1317.36,822.75
543,10216,116,2,765.66,0.0,477.91,1531.32,955.82,575.4999999999999
544,10216,18,2,1070.27,0.0,579.55,2140.54,1159.1,981.44
545,10217,2,3,739.63,0.0,440.54,2218.89,1321.62,897.2699999999998
546,10217,37,5,15.36,0.1,8.29,69.12,41.45,27.67000000000001
547,10217,68,6,825.59,0.05,566.03,4705.862999999999,3396.18,1309.683
548,10218,42,2,239.89,0.0,201.88,479.78,403.76,76.01999999999998
549,10218,24,2,323.2,0.0,190.47,646.4,380.94,265.46
550,10219,73,6,214.52,0.0,174.48,1287.12,1046.88,240.2400000000002
551,10219,1,1,446.72,0.05,227.85,424.384,227.85,196.534
552,10220,93,1,273.85,0.0,158.48,273.85,158.48,115.37
553,10220,67,1,112.2,0.1,76.32,100.98,76.32,24.66000000000001
554,10221,96,3,110.04,0.0,60.4,330.12,181.2,148.92
555,10221,50,1,25.88,0.05,20.12,24.586,20.12,4.465999999999998
556,10222,91,1,254.97,0.0,207.93,254.97,207.93,47.03999999999999
557,10222,62,2,250.15,0.05,194.21,475.285,388.42,86.86499999999995
558,10222,38,4,758.9,0.05,425.58,2883.82,1702.32,1181.5
559,10222,32,3,739.88,0.0,498.1,2219.64,1494.3,725.3399999999997
560,10223,23,2,"275,02",0.0,158.97,550.04,317.94,232.1
561,10223,48,3,776.65,0.2,463.73,1863.96,1391.19,472.77
562,10224,75,1,50.7,0.0,35.63,50.7,35.63,15.07
563,10224,27,3,1080.55,0.0,564.0,3241.65,1692.0,1549.65
564,10224,43,2,277.47,0.0,190.03,554.94,380.06,174.8800000000001
565,10224,5,4,640.62,0.0,362.66,2562.48,1450.64,1111.84
566,10225,11,1,484.04,0.0,369.05,484.04,369.05,114.99
567,10225,53,3,762.69,0.0,545.0,2288.07,1635.0,653.0700000000002
568,10226,26,4,1059.12,0.0,581.9,4236.48,2327.6,1908.88
569,10227,12,1,253.66,0.0,178.83,253.66,178.83,74.82999999999998
570,10227,93,4,273.85,0.0,158.48,1095.4,633.92,461.4800000000001
571,10228,14,2,199.51,0.05,123.81,379.069,247.62,131.449
572,10229,88,2,546.95,0.0,388.88,1093.9,777.76,316.1400000000001
573,10229,24,3,307.81,0.0,190.47,923.4300000000001,571.41,352.0200000000001
574,10229,31,5,334.8,0.0,236.26,1674.0,1181.3,492.7
575,10230,74,3,589.09,0.0,367.69,1767.27,1103.07,664.2
576,10230,83,1,109.7,0.05,58.72,104.215,58.72,45.495
577,10230,118,4,204.67,0.0,121.17,818.68,484.68,333.9999999999999
578,10230,28,3,698.95,0.0,360.75,2096.85,1082.25,1014.6
579,10231,74,1,589.09,0.0,367.69,589.09,367.69,221.4
580,10232,46,2,134.85,0.0,76.16,269.7,152.32,117.38
581,10232,90,3,736.69,0.0,562.35,2210.07,1687.05,523.02
582,10232,73,6,214.52,0.15,174.48,1094.052,1046.88,47.17200000000025
583,10233,46,6,134.85,0.15,76.16,687.7349999999999,456.96,230.7749999999999
584,10234,4,2,74.88,0.0,39.56,149.76,79.12,70.63999999999999
585,10234,18,1,1070.27,0.0,579.55,1070.27,579.55,490.72
586,10235,106,4,552.23,0.0,331.5,2208.92,1326.0,882.9200000000001
587,10235,15,2,464.38,0.0,357.49,928.76,714.98,213.78
588,10236,78,1,783.07,0.0,591.46,783.07,591.46,191.61
589,10236,72,1,433.45,0.05,300.86,411.7775,300.86,110.9175
590,10236,61,1,977.04,0.0,485.43,977.04,485.43,491.61
591,10237,20,1,639.66,0.0,412.12,639.66,412.12,227.54
592,10237,78,1,824.28,0.2,591.46,659.424,591.46,67.96399999999994
593,10237,110,3,735.83,0.0,391.53,2207.49,1174.59,1032.9
594,10238,56,2,223.97,0.0,177.4,447.94,354.8,93.13999999999999
595,10238,20,2,639.66,0.05,412.12,1215.354,824.24,391.1139999999998
596,10239,91,5,268.39,0.15,207.93,1140.6575,1039.65,101.0074999999997
597,10240,56,4,235.76,0.0,177.4,943.04,709.6,233.4399999999999
598,10240,62,2,250.15,0.0,194.21,500.3,388.42,111.88
599,10240,104,1,113.16,0.0,65.38,113.16,65.38,47.78
600,10240,92,2,1003.11,0.0,555.19,2006.22,1110.38,895.8399999999999
601,10241,3,2,129.6,0.05,97.83,246.24,195.66,50.57999999999998
602,10242,62,2,250.15,0.0,194.21,500.3,388.42,111.88
603,10242,120,1,522.0,0.0,389.06,522.0,389.06,132.94
604,10242,93,4,273.85,0.0,158.48,1095.4,633.92,461.4800000000001
605,10242,81,3,381.82,0.0,223.83,1145.46,671.49,473.97
606,10243,96,1,110.04,0.0,60.4,110.04,60.4,49.64000000000001
607,10244,54,3,449.63,0.0,249.18,1348.89,747.54,601.3499999999999
608,10244,1,2,446.72,0.0,227.85,893.44,455.7,437.7400000000001
609,10244,20,5,607.68,0.0,412.12,3038.4,2060.6,977.7999999999997
610,10244,27,1,1080.55,0.0,564.0,1080.55,564.0,516.55
611,10245,90,2,699.86,0.0,562.35,1399.72,1124.7,275.02
612,10245,9,5,301.32,0.0,186.02,1506.6,930.1,576.4999999999999
613,10246,81,1,400.91,0.0,223.83,400.91,223.83,177.08
614,10246,101,1,465.94,0.0,387.01,465.94,387.01,78.93
615,10246,13,6,479.96,0.0,276.36,2879.76,1658.16,1221.6
616,10246,60,1,874.58,0.0,536.07,874.58,536.07,338.51
617,10247,61,2,930.51,0.0,485.43,1861.02,970.86,890.16
618,10247,65,1,14.7,0.1,9.14,13.23,9.14,4.09
619,10247,73,3,214.52,0.05,174.48,611.3820000000001,523.4399999999999,87.94200000000012
620,10247,52,1,308.58,0.0,192.04,308.58,192.04,116.54
621,10248,36,5,631.23,0.0,464.49,3156.15,2322.45,833.7000000000003
622,10248,15,1,442.27,0.0,357.49,442.27,357.49,84.77999999999997
623,10248,45,3,798.74,0.0,532.89,2396.22,1598.67,797.5500000000002
624,10249,111,4,622.91,0.0,396.28,2491.64,1585.12,906.52
625,10250,1,1,446.72,0.0,227.85,446.72,227.85,218.87
626,10250,67,2,112.2,0.0,76.32,224.4,152.64,71.76000000000002
627,10250,42,3,239.89,0.0,201.88,719.67,605.64,114.03
628,10250,21,3,123.88,0.2,77.61,297.312,232.83,64.48200000000003
629,10251,26,1,1059.12,0.0,581.9,1059.12,581.9,477.2199999999999
630,10251,86,5,495.2,0.0,408.15,2476.0,2040.75,435.25
631,10251,18,3,1016.76,0.0,579.55,3050.28,1738.65,1311.63
632,10252,11,1,484.04,0.0,369.05,484.04,369.05,114.99
633,10253,11,2,484.04,0.05,369.05,919.676,738.1,181.576
634,10253,54,3,449.63,0.0,249.18,1348.89,747.54,601.3499999999999
635,10253,87,1,427.76,0.0,309.7,427.76,309.7,118.06
636,10254,55,4,169.15,0.0,141.13,676.6,564.52,112.08
637,10255,91,2,254.97,0.0,207.93,509.94,415.86,94.07999999999998
638,10255,36,2,599.67,0.0,464.49,1199.34,928.98,270.3599999999999
639,10256,7,2,685.35,0.0,500.3,1370.7,1000.6,370.1
640,10256,66,2,331.6,0.1,253.36,596.8800000000001,506.72,90.16000000000008
641,10256,46,1,128.11,0.0,76.16,128.11,76.16,51.95000000000002
642,10257,33,1,267.27,0.0,172.16,267.27,172.16,95.10999999999999
643,10257,84,1,251.05,0.05,195.86,238.4975,195.86,42.63749999999999
644,10257,55,1,169.15,0.0,141.13,169.15,141.13,28.02000000000001
645,10257,12,2,267.01,0.05,178.83,507.319,357.66,149.6589999999999
646,10258,67,5,112.2,0.0,76.32,561.0,381.6,179.4
647,10258,77,2,145.17,0.0,91.21,290.34,182.42,107.92
648,10259,116,4,803.94,0.0,477.91,3215.76,1911.64,1304.12
649,10259,28,2,698.95,0.2,360.75,1118.32,721.5,396.8200000000002
650,10260,26,5,1059.12,0.0,581.9,5295.599999999999,2909.5,2386.099999999999
651,10260,95,1,446.11,0.0,320.14,446.11,320.14,125.97
652,10260,69,2,552.83,0.0,313.68,1105.66,627.36,478.3000000000001
653,10261,80,1,247.9,0.0,146.39,247.9,146.39,101.51
654,10261,92,3,1055.9,0.0,555.19,3167.7,1665.57,1502.13
655,10262,88,2,546.95,0.0,388.88,1093.9,777.76,316.1400000000001
656,10262,60,4,874.58,0.0,536.07,3498.32,2144.28,1354.04
657,10262,117,1,555.13,0.1,348.26,499.617,348.26,151.357
658,10263,22,1,49.07,0.0,25.46,49.07,25.46,23.61
659,10263,63,3,205.95,0.0,140.62,617.8499999999999,421.86,195.9899999999999
660,10263,30,3,46.6,0.0,31.91,139.8,95.73,44.07000000000001
661,10263,71,4,809.55,0.0,577.66,3238.2,2310.64,927.56
662,10264,7,1,685.35,0.05,500.3,651.0825,500.3,150.7825
663,10264,23,1,275.02,0.0,158.97,275.02,158.97,116.05
664,10265,30,5,46.6,0.0,31.91,233.0,159.55,73.44999999999999
665,10265,66,3,331.6,0.0,253.36,994.8000000000001,760.08,234.72
666,10265,4,2,74.88,0.0,39.56,149.76,79.12,70.63999999999999
667,10266,59,2,619.33,0.0,483.18,1238.66,966.36,272.3000000000001
668,10266,107,1,542.0,0.0,392.92,542.0,392.92,149.08
669,10267,94,2,807.69,0.15,491.25,1373.073,982.5,390.5730000000001
670,10267,74,2,589.09,0.05,367.69,1119.271,735.38,383.891
671,10268,43,1,263.6,0.0,190.03,263.6,190.03,73.57000000000002
672,10268,28,3,698.95,0.05,360.75,1992.0075,1082.25,909.7575000000002
673,10269,90,6,736.69,0.0,562.35,4420.14,3374.1,1046.04
674,10269,115,4,913.44,0.0,535.77,3653.76,2143.08,1510.68
675,10269,55,2,178.05,0.0,141.13,356.1,282.26,73.84000000000003
676,10270,108,4,595.88,0.0,428.75,2383.52,1715.0,668.52
677,10271,15,1,442.27,0.0,357.49,442.27,357.49,84.77999999999997
678,10271,34,5,155.46,0.1,88.85,699.57,444.25,255.3200000000001
679,10271,67,5,112.2,0.2,76.32,448.8,381.6,67.20000000000005
680,10272,25,2,445.19,0.0,330.29,890.38,660.58,229.8
681,10273,73,1,214.52,0.0,174.48,214.52,174.48,40.04000000000002
682,10274,53,2,762.69,0.0,545.0,1525.38,1090.0,435.3800000000001
683,10274,102,5,194.13,0.05,101.17,922.1175,505.85,416.2674999999999
684,10275,23,1,275.02,0.1,158.97,247.518,158.97,88.548
685,10276,51,5,42.54,0.0,23.7,212.7,118.5,94.19999999999999
686,10276,70,3,437.72,0.0,221.36,1313.16,664.08,649.08
687,10276,88,4,520.9,0.0,388.88,2083.6,1555.52,528.0799999999999
688,10276,31,2,334.8,0.0,236.26,669.6,472.52,197.08
689,10277,110,1,735.83,0.0,391.53,735.83,391.53,344.3000000000001
690,10277,63,2,227.63,0.0,140.62,455.26,281.24,174.02
691,10277,95,1,446.11,0.0,320.14,446.11,320.14,125.97
692,10278,105,1,10.64,0.0,8.01,10.64,8.01,2.630000000000001
693,10279,33,5,281.34,0.0,172.16,1406.7,860.8,545.8999999999999
694,10280,68,6,825.59,0.0,566.03,4953.54,3396.18,1557.36
695,10280,30,1,44.27,0.1,31.91,39.843,31.91,7.933000000000003
696,10280,84,3,"264,26",0.0,195.86,792.78,587.58,205.1999999999999
697,10281,16,1,489.78,0.0,366.49,489.78,366.49,123.29
698,10282,27,1,1080.55,0.0,564.0,1080.55,564.0,516.55
699,10282,79,3,732.62,0.0,404.92,2197.86,1214.76,983.1000000000001
700,10282,35,4,93.29,0.0,49.36,373.16,197.44,175.72
701,10283,17,6,81.35,0.0,43.71,488.1,262.26,225.84
702,10284,71,3,809.55,0.0,577.66,2428.65,1732.98,695.6699999999996
703,10284,115,4,913.44,0.0,535.77,3653.76,2143.08,1510.68
704,10284,56,4,235.76,0.0,177.4,943.04,709.6,233.4399999999999
705,10284,110,2,772.62,0.0,391.53,1545.24,783.06,762.1800000000001
706,10285,22,1,49.07,0.05,25.46,46.61649999999999,25.46,21.15649999999999
707,10285,87,5,427.76,0%,309.7,2138.8,1548.5,590.3000000000002
708,10285,35,6,98.2,0.0,49.36,589.2,296.16,293.0400000000001
709,10286,31,2,334.8,0.0,236.26,669.6,472.52,197.08
710,10286,19,3,226.15,0.0,186.25,678.45,558.75,119.7
711,10286,27,3,1080.55,0.0,564.0,3241.65,1692.0,1549.65
712,10287,24,3,307.81,0.05,190.47,877.2585,571.41,305.8485000000001
713,10288,47,1,754.71,0.0,457.67,754.71,457.67,297.04
714,10288,22,1,46.62,0.0,25.46,46.62,25.46,21.16
715,10288,79,1,732.62,0.0,404.92,732.62,404.92,327.7
716,10289,100,5,971.81,0.0,532.82,4859.049999999999,2664.1,2194.949999999999
717,10289,72,2,433.45,0.1,300.86,780.21,601.72,178.49
718,10290,13,1,505.22,0.0,276.36,505.22,276.36,228.86
719,10290,7,1,719.62,0.0,500.3,719.62,500.3,219.32
720,10290,73,1,214.52,0.05,174.48,203.794,174.48,29.31400000000002
721,10291,37,1,15.36,0.0,8.29,15.36,8.29,7.07
722,10291,21,3,123.88,0.0,77.61,371.64,232.83,138.81
723,10291,43,1,277.47,0.0,190.03,277.47,190.03,87.44000000000003
724,10291,86,3,495.2,0.0,408.15,1485.6,1224.45,261.1500000000001
725,10292,64,1,975.08,0.0,491.72,975.08,491.72,483.36
726,10292,38,3,796.85,0.0,425.58,2390.55,1276.74,1113.81
727,10292,29,2,74.31,0.0,57.65,148.62,115.3,33.32000000000001
728,10292,75,4,50.7,0.0,35.63,202.8,142.52,60.28
729,10293,72,2,433.45,0.0,300.86,866.9,601.72,265.1799999999999
730,10293,46,6,134.85,0.0,76.16,809.0999999999999,456.96,352.1399999999999
731,10293,96,4,110.04,0.0,60.4,440.16,241.6,198.56
732,10294,104,3,113.16,0.0,65.38,339.48,196.14,143.34
733,10294,58,1,724.49,0.0,381.88,724.49,381.88,342.61
734,10294,81,5,381.82,0.0,223.83,1909.1,1119.15,789.9499999999998
735,10294,63,1,227.63,0.0,140.62,227.63,140.62,87.00999999999999
736,10295,17,2,85.63,0.05,43.71,162.697,87.42,75.27699999999997
737,10295,113,6,227.14,0.0,162.8,1362.84,976.8000000000001,386.0399999999998
738,10295,119,4,209.82,0.0,172.06,839.28,688.24,151.04
739,10295,78,4,824.28,0.0,591.46,3297.12,2365.84,931.2799999999997
740,10296,75,1,50.7,0.0,35.63,50.7,35.63,15.07
741,10297,42,1,265.15,0.0,201.88,265.15,201.88,63.26999999999998
742,10297,105,4,10.64,0.0,8.01,42.56,32.04,10.52
743,10298,39,1,584.17,0.0,463.91,584.17,463.91,120.2599999999999
744,10298,27,4,1080.55,0.0,564.0,4322.2,2256.0,2066.2
745,10299,101,4,490.46,0.0,387.01,1961.84,1548.04,413.8
746,10299,1,1,446.72,0.0,227.85,446.72,227.85,218.87
747,10300,39,1,584.17,0.0,463.91,584.17,463.91,120.2599999999999
748,10301,83,1,109.7,0.0,58.72,109.7,58.72,50.98
749,10302,55,1,178.05,0.0,141.13,178.05,141.13,36.92000000000002
750,10302,58,2,724.49,0.1,381.88,1304.082,763.76,540.3220000000001
751,10303,9,2,301.32,0.0,186.02,602.64,372.04,230.6
752,10303,2,1,739.63,0.0,440.54,739.63,440.54,299.09
753,10303,37,2,15.36,0.0,8.29,30.72,16.58,14.14
754,10304,68,1,784.31,0.0,566.03,784.31,566.03,218.28
755,10304,65,5,14.7,0.0,9.14,73.5,45.7,27.8
756,10305,13,2,479.96,0.05,276.36,911.9239999999999,552.72,359.2039999999998
757,10305,99,1,879.81,0.0,436.94,879.81,436.94,442.8699999999999
758,10305,7,1,685.35,0.0,500.3,685.35,500.3,185.05
759,10306,53,2,724.56,0.0,545.0,1449.12,1090.0,359.1199999999999
760,10306,9,1,301.32,0.0,186.02,301.32,186.02,115.3
761,10306,14,1,199.51,0.0,123.81,199.51,123.81,75.69999999999999
762,10307,63,1,216.79,0.1,140.62,195.111,140.62,54.49099999999999
763,10307,40,2,268.07,0.0,218.29,536.14,436.58,99.56
764,10307,38,3,758.9,0.15,425.58,1935.195,1276.74,658.4549999999997
765,10307,84,1,264.26,0.0,195.86,264.26,195.86,68.39999999999998
766,10308,85,1,48.94,0.0,29.26,48.94,29.26,19.68
767,10308,17,4,89.91,0.15,43.71,305.694,174.84,130.854
768,10308,36,3,631.23,0.0,464.49,1893.69,1393.47,500.22
769,10309,72,4,411.78,0.0,300.86,1647.12,1203.44,443.6799999999998
770,10309,35,3,98.2,0.0,49.36,294.6,148.08,146.52
771,10309,57,3,1030.66,0.1,558.17,2782.782000000001,1674.51,1108.272000000001
772,10309,87,1,427.76,0.0,309.7,427.76,309.7,118.06
773,10310,118,2,204.67,0.0,121.17,409.34,242.34,167.0
774,10311,11,3,484.04,0.0,369.05,1452.12,1107.15,344.97
